_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitute,Longitude
67d080a44fc46d09f7f7a1e3,Xadrez de madeira,brinquedos,44.6,0.0,2022-03-14,Beatriz Moraes,PR,5,cartao_credito,5,-24.89,-51.55
67d080a44fc46d09f7f7a1e4,Geladeira,eletrodomesticos,2932.91,153.7530731891,2022-03-14,Felipe Santos,MG,5,cartao_credito,8,-18.1,-44.38
67d080a44fc46d09f7f7a1e5,Corda de pular,esporte e lazer,11.29,1.1322630603,2022-03-14,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a1e6,Mesa de jantar,moveis,360.19,16.7634729695,2023-03-14,Lucas Oliveira,RJ,5,cartao_credito,6,-22.25,-42.66
67d080a44fc46d09f7f7a1e7,Violão,instrumentos musicais,331.35,18.1744951906,2023-03-14,Lucas Oliveira,MG,1,cartao_credito,10,-18.1,-44.38
67d080a44fc46d09f7f7a1e8,Jogo de tabuleiro,brinquedos,174.57,6.8797663894,2023-03-14,Camila Ribeiro,RJ,5,boleto,1,-22.25,-42.66
67d080a44fc46d09f7f7a1ef,Carrinho controle remoto,brinquedos,115.74,3.7472458737,2021-04-14,Bruno Rodrigues,SC,5,cartao_credito,1,-27.45,-50.95
67d080a44fc46d09f7f7a1f0,Impressora,eletronicos,414.8,19.6712911805,2021-04-14,Mariana Ferreira,PR,5,boleto,1,-24.89,-51.55
67d080a44fc46d09f7f7a1f1,Headset,eletronicos,234.56,18.7315497355,2021-04-14,Rafael Costa,PR,2,cartao_credito,5,-24.89,-51.55
67d080a44fc46d09f7f7a1f2,Guitarra,instrumentos musicais,1153.98,59.0304024287,2021-04-14,Thiago Silva,RJ,3,cartao_credito,10,-22.25,-42.66
67d080a44fc46d09f7f7a1f3,Dinossauro Rex,brinquedos,24.77,1.850032507,2021-04-14,Pedro Gomes,RJ,1,cartao_credito,1,-22.25,-42.66
67d080a44fc46d09f7f7a1f4,Guarda roupas,moveis,681.04,33.8477702231,2021-04-14,Camila Ribeiro,RJ,3,cartao_credito,4,-22.25,-42.66
67d080a44fc46d09f7f7a1f5,Secadora de roupas,eletrodomesticos,1255.17,64.4184655083,2021-04-14,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
67d080a44fc46d09f7f7a1f6,Panela de pressão,utilidades domesticas,111.3,3.5108292311,2022-04-14,Lucas Oliveira,SP,4,cartao_credito,8,-22.19,-48.79
67d080a44fc46d09f7f7a1f7,Headset,eletronicos,193.49,20.1600535298,2022-04-14,Larissa Alves,MG,5,cartao_credito,4,-18.1,-44.38
67d080a44fc46d09f7f7a1f8,Boneca bebê,brinquedos,74.86,10.3656841561,2022-04-14,João Souza,MS,2,cartao_credito,5,-20.51,-54.54
67d080a44fc46d09f7f7a1f9,Boneca bebê,brinquedos,56.53,3.5411569601,2022-04-14,João Souza,SP,5,cartao_credito,8,-22.19,-48.79
67d080a44fc46d09f7f7a1fa,Cubo mágico 8x8,brinquedos,17.85,1.2335847087,2022-04-14,João Souza,PR,4,cartao_credito,2,-24.89,-51.55
67d080a44fc46d09f7f7a204,Pandeiro,instrumentos musicais,117.19,6.5231408539,2021-05-14,Bruno Rodrigues,PE,2,cartao_credito,2,-8.38,-37.86
67d080a44fc46d09f7f7a205,Lava louças,eletrodomesticos,1570.84,81.2269433455,2021-05-14,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
67d080a44fc46d09f7f7a206,Fone de ouvido,eletronicos,199.68,8.2167983483,2021-05-14,Mariana Ferreira,BA,3,cartao_credito,1,-13.29,-41.71
67d080a44fc46d09f7f7a207,Jogo de panelas,utilidades domesticas,296.91,13.3940033412,2021-05-14,Beatriz Moraes,RJ,1,cartao_credito,10,-22.25,-42.66
67d080a44fc46d09f7f7a208,Iniciando em programação,livros,49.41,0.0,2021-05-14,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a209,Bateria,instrumentos musicais,846.76,48.2512389269,2022-05-14,João Souza,PR,3,cartao_credito,8,-24.89,-51.55
67d080a44fc46d09f7f7a20a,Celular Plus X42,eletronicos,2678.61,147.1079628716,2022-05-14,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
67d080a44fc46d09f7f7a20b,Bateria,instrumentos musicais,522.67,25.415044164,2022-05-14,Felipe Santos,RS,5,cartao_credito,10,-30.17,-53.5
67d080a44fc46d09f7f7a20c,Smart TV,eletronicos,2041.95,106.3121335565,2022-05-14,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
67d080a44fc46d09f7f7a20d,Geladeira,eletrodomesticos,2232.46,116.4562179255,2022-05-14,Mariana Ferreira,CE,4,cupom,1,-5.2,-39.53
67d080a44fc46d09f7f7a20e,Geladeira,eletrodomesticos,2505.72,131.0064908491,2022-05-14,Juliana Costa,SP,3,cartao_debito,1,-22.19,-48.79
67d080a44fc46d09f7f7a20f,Xadrez de madeira,brinquedos,42.02,2.768543112,2022-05-14,Bianca Santos,SP,5,cupom,1,-22.19,-48.79
67d080a44fc46d09f7f7a21c,Cama king,moveis,825.21,51.7419595528,2021-06-14,Felipe Santos,MG,5,cartao_credito,3,-18.1,-44.38
67d080a44fc46d09f7f7a21d,Headset,eletronicos,201.76,11.6315281995,2021-06-14,Pedro Gomes,RJ,5,cartao_credito,5,-22.25,-42.66
67d080a44fc46d09f7f7a21e,Jogo de copos,utilidades domesticas,35.72,2.4330870649,2021-06-14,Lucas Oliveira,SC,1,cartao_credito,8,-27.45,-50.95
67d080a44fc46d09f7f7a21f,Cama box,moveis,418.23,23.1579044703,2021-06-14,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
67d080a44fc46d09f7f7a220,Sofá retrátil,moveis,839.8,42.301262609,2021-06-14,Bruno Rodrigues,SP,4,cartao_credito,8,-22.19,-48.79
67d080a44fc46d09f7f7a221,Smart TV,eletronicos,1676.3,89.789036538,2022-06-14,Larissa Alves,RS,5,boleto,1,-30.17,-53.5
67d080a44fc46d09f7f7a222,Guitarra,instrumentos musicais,925.31,46.8544128604,2022-06-14,Lucas Oliveira,PE,5,cartao_credito,4,-8.38,-37.86
67d080a44fc46d09f7f7a223,Jogo de tabuleiro,brinquedos,337.68,15.5648831886,2022-06-14,Beatriz Moraes,RJ,1,cartao_credito,6,-22.25,-42.66
67d080a44fc46d09f7f7a224,Mochila,esporte e lazer,134.02,4.7206008801,2022-06-14,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a225,Jogo de copos,utilidades domesticas,33.34,0.0,2022-06-14,Lucas Oliveira,SP,5,cupom,1,-22.19,-48.79
67d080a44fc46d09f7f7a226,Violão,instrumentos musicais,444.22,25.0524939535,2022-06-14,Camila Ribeiro,PR,4,cartao_credito,2,-24.89,-51.55
67d080a44fc46d09f7f7a227,Panela de pressão,utilidades domesticas,101.58,2.9932684727,2022-06-14,Bruno Rodrigues,PR,5,cartao_credito,1,-24.89,-51.55
67d080a44fc46d09f7f7a231,Violão,instrumentos musicais,485.93,23.4587496928,2021-07-14,Thiago Silva,RN,5,cartao_credito,7,-5.81,-36.59
67d080a44fc46d09f7f7a232,Micro-ondas,eletrodomesticos,838.75,42.2453532678,2021-07-14,Pedro Gomes,SC,5,cartao_credito,1,-27.45,-50.95
67d080a44fc46d09f7f7a233,Kit banquetas,moveis,310.35,22.7671392285,2021-07-14,Larissa Alves,BA,3,cartao_credito,2,-13.29,-41.71
67d080a44fc46d09f7f7a234,Jogo de tabuleiro,brinquedos,196.12,10.7259259006,2021-07-14,Bianca Santos,RJ,5,cartao_credito,6,-22.25,-42.66
67d080a44fc46d09f7f7a235,Celular ABXY,eletronicos,1185.7,63.4180838445,2021-07-14,João Souza,SP,5,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a236,Mochila,esporte e lazer,129.11,10.0385354078,2021-07-14,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
67d080a44fc46d09f7f7a237,Cama box,moveis,670.63,33.2934690406,2021-07-14,Camila Ribeiro,RS,2,cartao_credito,2,-30.17,-53.5
67d080a44fc46d09f7f7a238,Micro-ondas,eletrodomesticos,657.37,32.587413932,2021-07-14,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
67d080a44fc46d09f7f7a239,Bola de vôlei,esporte e lazer,76.41,5.4677179744,2022-07-14,João Souza,SP,4,cartao_credito,2,-22.19,-48.79
67d080a44fc46d09f7f7a23a,Bola de vôlei,esporte e lazer,64.91,3.9873667496,2022-07-14,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
67d080a44fc46d09f7f7a23b,Kit banquetas,moveis,373.88,21.3071005646,2022-07-14,Lucas Oliveira,RJ,4,cartao_credito,2,-22.25,-42.66
67d080a44fc46d09f7f7a23c,Cama box,moveis,586.35,28.8058125889,2022-07-14,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
67d080a44fc46d09f7f7a245,Smart TV,eletronicos,1796.34,98.8135172069,2021-08-14,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
67d080a44fc46d09f7f7a246,Panela de pressão,utilidades domesticas,104.72,6.5158727921,2022-08-14,Thiago Silva,RJ,5,boleto,1,-22.25,-42.66
67d080a44fc46d09f7f7a247,Copo térmico,esporte e lazer,79.24,1.8037306805,2022-08-14,Rafael Costa,PR,5,cartao_credito,1,-24.89,-51.55
67d080a44fc46d09f7f7a248,Impressora,eletronicos,493.1,27.1445067311,2022-08-14,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a249,Geladeira,eletrodomesticos,2121.98,110.5734902939,2022-08-14,João Souza,TO,5,boleto,1,-9.46,-48.26
67d080a44fc46d09f7f7a24a,Geladeira,eletrodomesticos,3359.54,179.7738133224,2022-08-14,Beatriz Moraes,RJ,4,cartao_credito,7,-22.25,-42.66
67d080a44fc46d09f7f7a24b,Carrinho controle remoto,brinquedos,117.99,6.5657384472,2022-08-14,Thiago Silva,MG,5,boleto,1,-18.1,-44.38
67d080a44fc46d09f7f7a24c,Violão,instrumentos musicais,556.95,30.1870164947,2022-08-14,Rafael Costa,MG,5,cartao_credito,1,-18.1,-44.38
67d080a44fc46d09f7f7a24d,Lava louças,eletrodomesticos,1577.68,87.1705300244,2022-08-14,Bruno Rodrigues,RJ,2,boleto,1,-22.25,-42.66
67d080a44fc46d09f7f7a24e,Corda de pular,esporte e lazer,28.28,7.747760309,2022-08-14,Thiago Silva,MG,3,cupom,1,-18.1,-44.38
67d080a44fc46d09f7f7a25c,Guarda roupas,moveis,631.27,34.5530762171,2021-09-14,Mariana Ferreira,SP,5,cartao_credito,10,-22.19,-48.79
67d080a44fc46d09f7f7a25d,Lavadora de roupas,eletrodomesticos,1615.73,86.3158876406,2021-09-14,João Souza,SP,5,cartao_credito,6,-22.19,-48.79
67d080a44fc46d09f7f7a25e,Bateria,instrumentos musicais,1027.12,55.2221545335,2021-09-14,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
67d080a44fc46d09f7f7a25f,Jogo de tabuleiro,brinquedos,334.74,15.4083370333,2021-09-14,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a260,Headset,eletronicos,67.4,4.1199517587,2021-09-14,Bianca Santos,MG,5,cartao_credito,8,-18.1,-44.38
67d080a44fc46d09f7f7a261,Ciência de dados com python,livros,57.72,0.0,2021-09-14,Rafael Costa,GO,5,cartao_credito,3,-15.98,-49.86
67d080a44fc46d09f7f7a262,Sofá retrátil,moveis,915.78,50.1616453106,2021-09-14,Larissa Alves,MG,5,cartao_credito,1,-18.1,-44.38
67d080a44fc46d09f7f7a263,Headset,eletronicos,110.07,6.3920008901,2021-09-14,João Souza,ES,4,cartao_credito,4,-19.19,-40.34
67d080a44fc46d09f7f7a264,Jogo de panelas,utilidades domesticas,122.27,4.0949487289,2021-09-14,Juliana Costa,RS,5,boleto,1,-30.17,-53.5
67d080a44fc46d09f7f7a265,Cama box,moveis,461.34,24.8537439152,2021-09-14,Larissa Alves,RS,4,boleto,1,-30.17,-53.5
67d080a44fc46d09f7f7a266,Mesa de jantar,moveis,289.4,12.9941184344,2021-09-14,Pedro Gomes,ES,1,cupom,1,-19.19,-40.34
67d080a44fc46d09f7f7a267,Faqueiro,utilidades domesticas,65.5,4.0187824747,2022-09-14,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
67d080a44fc46d09f7f7a268,Guitarra,instrumentos musicais,1001.87,53.6296893793,2022-09-14,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
67d080a44fc46d09f7f7a269,Mochila,esporte e lazer,120.8,6.7153624936,2022-09-14,Felipe Santos,RJ,5,cartao_credito,5,-22.25,-42.66
67d080a44fc46d09f7f7a26a,Sofá retrátil,moveis,878.23,53.1427197948,2022-09-14,Felipe Santos,GO,5,cartao_credito,14,-15.98,-49.86
67d080a44fc46d09f7f7a26b,Mesa de centro,moveis,237.77,10.2449762582,2022-09-14,Isabella Pereira,BA,5,cartao_credito,1,-13.29,-41.71
67d080a44fc46d09f7f7a26c,Bicicleta,esporte e lazer,746.32,37.3237338345,2022-09-14,Rafael Costa,BA,5,cartao_credito,1,-13.29,-41.71
67d080a44fc46d09f7f7a26d,Jogo de tabuleiro,brinquedos,168.46,6.5544272707,2022-09-14,Pedro Gomes,RJ,5,cartao_credito,6,-22.25,-42.66
67d080a44fc46d09f7f7a26e,Impressora,eletronicos,496.96,26.7504017559,2022-09-14,Pedro Gomes,RJ,5,boleto,1,-22.25,-42.66
67d080a44fc46d09f7f7a26f,Cômoda,moveis,426.76,23.2547906588,2022-09-14,Juliana Costa,RJ,4,cartao_credito,10,-22.25,-42.66
67d080a44fc46d09f7f7a27b,Celular ABXY,eletronicos,1123.14,60.6922413165,2021-10-14,Isabella Pereira,RJ,1,boleto,1,-22.25,-42.66
67d080a44fc46d09f7f7a27c,Celular ABXY,eletronicos,1452.07,74.9027981536,2021-10-14,Rafael Costa,SP,3,cartao_credito,5,-22.19,-48.79
67d080a44fc46d09f7f7a27d,Violão,instrumentos musicais,387.84,18.2357522871,2021-10-14,Mariana Ferreira,RN,5,cartao_credito,4,-5.81,-36.59
67d080a44fc46d09f7f7a27e,Blocos de montar,brinquedos,48.83,3.1311551248,2021-10-14,Camila Ribeiro,RS,3,boleto,1,-30.17,-53.5
67d080a44fc46d09f7f7a27f,Celular ABXY,eletronicos,913.21,60.2717133993,2021-10-14,Pedro Gomes,MG,4,cartao_credito,3,-18.1,-44.38
67d080a44fc46d09f7f7a280,Poltrona,moveis,339.25,15.6484809654,2021-10-14,Mariana Ferreira,MG,4,cartao_credito,6,-18.1,-44.38
67d080a44fc46d09f7f7a281,Mochila,esporte e lazer,137.51,4.9064328808,2021-10-14,Lucas Oliveira,MA,5,cartao_credito,1,-5.42,-45.44
67d080a44fc46d09f7f7a282,Blocos de montar,brinquedos,32.69,2.4276563058,2022-10-14,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
67d080a44fc46d09f7f7a283,Cama king,moveis,641.21,31.7269425479,2022-10-14,Isabella Pereira,ES,4,boleto,1,-19.19,-40.34
67d080a44fc46d09f7f7a284,Smartwatch,eletronicos,202.53,8.3685522744,2022-10-14,João Souza,BA,3,boleto,1,-13.29,-41.71
67d080a44fc46d09f7f7a285,Lavadora de roupas,eletrodomesticos,1672.64,86.64748709,2022-10-14,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
67d080a44fc46d09f7f7a286,Blocos de montar,brinquedos,52.08,5.9369196451,2022-10-14,João Souza,PE,5,cartao_credito,4,-8.38,-37.86
67d080a44fc46d09f7f7a28d,Bicicleta,esporte e lazer,895.4,58.1834587544,2021-11-14,Thiago Silva,SP,4,cartao_credito,4,-22.19,-48.79
67d080a44fc46d09f7f7a28e,TV Led UHD 4K,eletronicos,3118.73,166.5940946263,2021-11-14,Isabella Pereira,SP,5,cupom,1,-22.19,-48.79
67d080a44fc46d09f7f7a28f,Panela de pressão,utilidades domesticas,119.42,7.757871083,2021-11-14,Isabella Pereira,SP,5,cartao_credito,8,-22.19,-48.79
67d080a44fc46d09f7f7a290,Impressora,eletronicos,410.45,19.4396667671,2021-11-14,Mariana Ferreira,GO,3,cartao_credito,2,-15.98,-49.86
67d080a44fc46d09f7f7a291,Jogo de panelas,utilidades domesticas,250.58,14.2310463292,2021-11-14,Larissa Alves,MG,4,boleto,1,-18.1,-44.38
67d080a44fc46d09f7f7a295,Sofá retrátil,moveis,948.05,56.7227457695,2021-12-14,Lucas Oliveira,SP,5,cartao_debito,1,-22.19,-48.79
67d080a44fc46d09f7f7a296,Smartwatch,eletronicos,214.15,8.9872823167,2021-12-14,João Souza,SP,3,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a297,Boneca bebê,brinquedos,73.75,4.4580701554,2021-12-14,Thiago Silva,SP,4,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a298,Iniciando em programação,livros,53.62,0.0,2021-12-14,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a299,Corda de pular,esporte e lazer,29.25,1.8462513164,2021-12-14,Beatriz Moraes,CE,1,boleto,1,-5.2,-39.53
67d080a44fc46d09f7f7a29a,Carrinho controle remoto,brinquedos,113.83,6.5922095785,2021-12-14,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a29b,Carrinho controle remoto,brinquedos,73.85,10.3119046946,2021-12-14,Felipe Santos,RJ,3,cupom,1,-22.25,-42.66
67d080a44fc46d09f7f7a29c,Kit banquetas,moveis,302.92,16.4127046031,2021-12-14,Juliana Costa,RJ,5,cartao_credito,10,-22.25,-42.66
67d080a44fc46d09f7f7a29d,Tablet ABXY,eletronicos,1442.94,77.5192262045,2021-12-14,Rafael Costa,MG,3,cupom,1,-18.1,-44.38
67d080a44fc46d09f7f7a29e,Modelagem preditiva,livros,105.86,6.1629915199,2021-12-14,Felipe Santos,BA,1,cartao_debito,1,-13.29,-41.71
67d080a44fc46d09f7f7a29f,Jogo de tabuleiro,brinquedos,204.39,11.7715677874,2022-12-14,Isabella Pereira,PR,4,boleto,1,-24.89,-51.55
67d080a44fc46d09f7f7a2a0,Jogo de copos,utilidades domesticas,51.91,0.0,2022-12-14,Mariana Ferreira,MG,4,cartao_credito,6,-18.1,-44.38
67d080a44fc46d09f7f7a2a1,Xadrez de madeira,brinquedos,29.46,0.0,2022-12-14,João Souza,SP,5,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a2a2,TV Led UHD 4K,eletronicos,2898.2,151.9048701108,2022-12-14,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
67d080a44fc46d09f7f7a2a3,Poltrona,moveis,393.59,24.1212997452,2022-12-14,João Souza,RO,1,cartao_credito,10,-10.83,-63.34
67d080a44fc46d09f7f7a2a4,Copo térmico,esporte e lazer,45.11,0.0,2022-12-14,Camila Ribeiro,RJ,5,cartao_credito,5,-22.25,-42.66
67d080a44fc46d09f7f7a2a5,Iniciando em programação,livros,84.24,4.7686524808,2022-12-14,Mariana Ferreira,SC,2,boleto,1,-27.45,-50.95
67d080a44fc46d09f7f7a2b3,Panela de pressão,utilidades domesticas,111.95,3.5454397756,2021-01-15,Pedro Gomes,SP,5,cupom,1,-22.19,-48.79
67d080a44fc46d09f7f7a2b4,Jogo de panelas,utilidades domesticas,179.66,9.8494804189,2021-01-15,Thiago Silva,RN,5,cartao_credito,2,-5.81,-36.59
67d080a44fc46d09f7f7a2b5,Copo térmico,esporte e lazer,66.21,1.10992238,2021-01-15,Bianca Santos,SE,5,boleto,1,-10.57,-37.45
67d080a44fc46d09f7f7a2b6,Faqueiro,utilidades domesticas,72.97,4.174209789,2021-01-15,Larissa Alves,PB,5,boleto,1,-7.28,-36.72
67d080a44fc46d09f7f7a2b7,Fogão,eletrodomesticos,598.68,29.4623479953,2021-01-15,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
67d080a44fc46d09f7f7a2b8,Modelagem preditiva,livros,101.31,5.6775786273,2021-01-15,João Souza,MG,3,boleto,1,-18.1,-44.38
67d080a44fc46d09f7f7a2b9,Mochila,esporte e lazer,127.11,4.3526641682,2021-01-15,Juliana Costa,PR,5,cupom,1,-24.89,-51.55
67d080a44fc46d09f7f7a2ba,Pandeiro,instrumentos musicais,49.46,0.0,2021-01-15,Thiago Silva,RJ,5,boleto,1,-22.25,-42.66
67d080a44fc46d09f7f7a2bb,Smartwatch,eletronicos,181.03,7.2237419551,2021-01-15,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a2bc,Pandeiro,instrumentos musicais,104.35,5.8394494818,2021-01-15,Lucas Oliveira,SP,4,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a2bd,Iniciando em programação,livros,69.45,3.9811294751,2021-01-15,Juliana Costa,SP,1,cartao_credito,2,-22.19,-48.79
67d080a44fc46d09f7f7a2be,Secadora de roupas,eletrodomesticos,1294.33,73.3992173447,2021-01-15,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
67d080a44fc46d09f7f7a2bf,Bola de basquete,esporte e lazer,88.18,2.2797587853,2021-01-15,Bruno Rodrigues,SC,5,cartao_credito,2,-27.45,-50.95
67d080a44fc46d09f7f7a2c0,Poltrona,moveis,338.27,19.4109751938,2022-01-15,Beatriz Moraes,SP,3,cartao_credito,1,-22.19,-48.79
67d080a44fc46d09f7f7a2c1,Lavadora de roupas,eletrodomesticos,2008.49,107.4771546764,2022-01-15,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
67d080a44fc46d09f7f7a2c2,Geladeira,eletrodomesticos,2973.26,158.6059270458,2022-01-15,Lucas Oliveira,SP,4,cartao_credito,2,-22.19,-48.79
67d080a44fc46d09f7f7a2c3,Jogo de panelas,utilidades domesticas,212.4,11.8359260046,2022-01-15,Mariana Ferreira,DF,5,cartao_credito,10,-15.83,-47.86
67d080a44fc46d09f7f7a2c4,Micro-ondas,eletrodomesticos,950.06,53.7516531588,2022-01-15,Lucas Oliveira,RJ,5,cartao_credito,1,-22.25,-42.66
67d080a44fc46d09f7f7a2c5,Guitarra,instrumentos musicais,865.1,43.6484114963,2022-01-15,Larissa Alves,RJ,3,boleto,1,-22.25,-42.66
67d080a44fc46d09f7f7a2c6,Mesa de jantar,moveis,246.99,14.0913222865,2022-01-15,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
67d080a44fc46d09f7f7a2c7,Geladeira,eletrodomesticos,3362.22,176.6125391513,2022-01-15,Larissa Alves,AL,2,cartao_credito,3,-9.62,-36.82
67d080a44fc46d09f7f7a2c8,Jogo de tabuleiro,brinquedos,333.13,18.6265854855,2022-01-15,Rafael Costa,SC,3,cartao_credito,3,-27.45,-50.95
67d080a44fc46d09f7f7a2c9,Bicicleta,esporte e lazer,349.24,18.8791052538,2022-01-15,Larissa Alves,MG,5,boleto,1,-18.1,-44.38
67d080a44fc46d09f7f7a2ca,Pandeiro,instrumentos musicais,102.2,3.0262816075,2022-01-15,Rafael Costa,MG,1,boleto,1,-18.1,-44.38
67d080a44fc46d09f7f7a2cb,Xadrez de madeira,brinquedos,49.11,0.0,2023-01-15,Pedro Gomes,SC,3,cartao_credito,5,-27.45,-50.95
67d080a44fc46d09f7f7a2cc,Lava louças,eletrodomesticos,1339.85,71.8740862154,2023-01-15,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a2cd,Pandeiro,instrumentos musicais,95.18,5.3511745689,2023-01-15,Felipe Santos,RS,1,boleto,1,-30.17,-53.5
67d080a44fc46d09f7f7a2ce,Poltrona,moveis,257.81,20.1072212686,2023-01-15,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a2d8,Bola de basquete,esporte e lazer,71.24,1.3777547477,2021-02-15,Lucas Oliveira,RS,5,cartao_credito,6,-30.17,-53.5
67d080a44fc46d09f7f7a2d9,Cadeira de escritório,moveis,409.64,22.0952235462,2021-02-15,Pedro Gomes,RJ,3,cartao_credito,3,-22.25,-42.66
67d080a44fc46d09f7f7a2da,Celular ABXY,eletronicos,1369.31,70.4960771291,2021-02-15,Lucas Oliveira,DF,1,boleto,1,-15.83,-47.86
67d080a44fc46d09f7f7a2db,Cama king,moveis,812.26,40.8348404604,2021-02-15,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a2dc,Copo térmico,esporte e lazer,64.74,4.3356254109,2021-02-15,Bruno Rodrigues,SP,3,cartao_credito,1,-22.19,-48.79
67d080a44fc46d09f7f7a2dd,Fogão,eletrodomesticos,762.14,40.8647880839,2021-02-15,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
67d080a44fc46d09f7f7a2de,Blocos de montar,brinquedos,47.68,3.0699210844,2022-02-15,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
67d080a44fc46d09f7f7a2df,Bola de vôlei,esporte e lazer,62.15,3.8404050528,2022-02-15,Juliana Costa,MG,2,cupom,1,-18.1,-44.38
67d080a44fc46d09f7f7a2e0,Iniciando em programação,livros,56.87,0.0,2022-02-15,João Souza,CE,5,cartao_credito,2,-5.2,-39.53
67d080a44fc46d09f7f7a2e1,Boneca bebê,brinquedos,63.84,9.7789023087,2023-02-15,Camila Ribeiro,MG,1,cartao_credito,5,-18.1,-44.38
67d080a44fc46d09f7f7a2e2,Headset,eletronicos,325.56,14.9195296505,2023-02-15,Beatriz Moraes,MG,5,cartao_credito,1,-18.1,-44.38
67d080a44fc46d09f7f7a2e3,Guitarra,instrumentos musicais,1134.18,60.9227774538,2023-02-15,Bruno Rodrigues,PR,5,cartao_credito,1,-24.89,-51.55
67d080a44fc46d09f7f7a2e4,Guitarra,instrumentos musicais,1016.04,51.6855124079,2023-02-15,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
67d080a44fc46d09f7f7a2e5,Mesa de centro,moveis,292.03,21.929333321,2023-02-15,João Souza,RS,5,cartao_credito,3,-30.17,-53.5
67d080a44fc46d09f7f7a2e6,Cômoda,moveis,377.72,20.6435581909,2023-02-15,Beatriz Moraes,SC,3,cartao_credito,2,-27.45,-50.95
67d080a44fc46d09f7f7a2e7,Cubo mágico 8x8,brinquedos,18.72,5.4768223945,2023-02-15,João Souza,MG,5,cupom,1,-18.1,-44.38
67d080a44fc46d09f7f7a2e8,Ciência de dados com python,livros,99.48,5.5801366327,2023-02-15,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a2f0,Smartwatch,eletronicos,277.39,12.3546220653,2021-03-15,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
67d080a44fc46d09f7f7a2f1,Headset,eletronicos,133.51,8.5081211946,2021-03-15,Larissa Alves,PR,5,cartao_credito,2,-24.89,-51.55
67d080a44fc46d09f7f7a2f2,Faqueiro,utilidades domesticas,45.91,2.7276952929,2021-03-15,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
67d080a44fc46d09f7f7a2f3,Smart TV,eletronicos,2142.21,111.6506769339,2021-03-15,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
67d080a44fc46d09f7f7a2f4,Assistente virtual,eletronicos,387.0,21.1376902729,2021-03-15,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
67d080a44fc46d09f7f7a2f5,Poltrona,moveis,333.81,24.1539926299,2021-03-15,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
